1498.83,-414.023,0.827909
1344.77,-124.224,349.975
1202.16,231.946,20.6575
1374.51,-96.8634,-335.708
92.4149,91.3446,0
95.3663,88.3931,0
478.857,479.188,0
505.614,514.602,0
1.35884,0,0
0.0020558,0,0
6,0,0
-39.3815,-163.687,1169.16
-0.571094,0.0559342,-0.818976
-42.8305,188.856,1195.65
-329.587,-181.636,1370.31
-35.9326,-516.231,1142.68
250.824,-145.738,968.022
1362.25,28.4236,19.4726
-0.850757,0.525466,-0.00988419
1175.54,-274.052,9.76837
1350.04,15.1288,363.288
1548.65,330.375,27.7855
1374.76,42.2425,-322.952
91.6863,92.1392,0
91.8093,92.0161,0
486.08,488.931,0
500.434,501.385,0
1.36268,0,0
0.00202633,0,0
7,0,0
84.0688,-156.335,1464.73
-0.248732,0.0736635,-0.965767
83.4508,196.182,1491.78
-258.373,-163.659,1552.37
84.6869,-508.852,1437.68
426.51,-149.01,1377.09
1650.27,-95.0442,-0.182472
-0.993979,0.0906427,-0.061557
1617.21,-456.722,1.0491
1629.22,-92.4953,343.502
1683.17,265.34,-0.785351
1671.48,-96.2994,-344.496
86.9987,87.2079,0
87.3092,86.8974,0
499.055,499.49,0
500.079,502.245,0
1.653,0,0
0.00248512,0,0
8,0,0
84.6496,-177.214,1511.67
0.0480517,-0.0637801,-0.996806
105.035,175.092,1490.11
-267.906,-157.929,1493.44
64.2637,-529.52,1533.23
437.206,-196.499,1529.9
1656.6,-92.8158,19.4188
-0.973659,-0.104592,0.202604
1698.53,-447.34,37.9184
1724.52,-74.2581,355.433
1614.86,266.713,4.4598
1588.47,-116.378,-320.136
86.9895,88.2533,0
86.8616,88.3812,0
490.592,499.851,0
501.466,502.81,0
1.65931,0,0
0.00261732,0,0
9,0,0
29.0496,-167.726,1503.5
-0.389759,-0.201888,-0.898515
-6.35475,178.467,1441.07
-294.613,-175.205,1645.58
64.454,-513.918,1565.93
352.712,-160.246,1361.42
1674.72,-36.5617,10.7423
-0.902602,0.351265,0.248843
1550.44,-360.902,17.7898
1753.5,-70.8015,344.817
1802.74,294.204,8.19671
1592.2,-8.74794,-327.834
91.3828,89.8465,0
91.8027,89.4266,0
482.014,495.189,0
498.966,499.024,0
1.67516,0,0
0.00257719,0,0
10,0,0
103.553,-212.592,1421.77
0.154985,0.500432,-0.851791
227.107,62.7169,1605.99
-223.146,-78.7972,1440.93
-20.0015,-487.901,1237.54
430.251,-346.387,1402.6
1642.81,-116.995,55.5478
-0.870442,-0.0943415,-0.483146
1609.93,-443.639,178.566
1468.74,21.0266,342.208
1677.39,185.711,-65.8532
1815.18,-231.08,-232.729
94.5302,92.0063,0
97.0847,89.4518,0
469.629,487,0
506.433,512.473,0
1.64791,0,0
0.00266538,0,0
11,0,0
16.1106,-173.04,1490.78
-0.243138,0.555798,-0.794967
-51.6455,101.275,1703.29
-320.073,-278.573,1519.82
83.8666,-447.355,1278.27
352.294,-67.5073,1461.74
1653.47,-24.2858,8.12472
-0.796353,0.208501,-0.567759
1651.88,-392.642,-124.91
1443.47,-94.6456,276.848
1666.94,329.351,119.101
1851.61,60.793,-238.541
93.4382,79.6359,0
93.8002,79.998,0
483.872,504.578,0
508.338,541.892,0
1.65367,0,0
0.00292442,0,0
12,0,0
119,-277.14,1451.04
-0.103726,-0.393308,-0.913537
74.2759,46.8026,1316.65
-229.791,-304.057,1502.23
163.723,-601.083,1585.43
467.79,-250.223,1399.85
1645.69,-125.222,122.332
-0.877641,-0.00634739,0.479277
1629.16,-478.768,87.3784
1806.32,-156.563,416.067
1662.23,224.23,157.252
1485.04,-89.7878,-171.369
92.9139,92.7832,0
92.1896,93.5075,0
482.442,487.846,0
488.901,493.193,0
1.65498,0,0
0.00301006,0,0
13,0,0
31.6454,-216.981,935.015
-0.111153,-0.376998,-0.91952
-5.49004,109.89,805.489
-317.749,-236.73,985.347
68.7808,-543.851,1064.54
381.04,-197.231,884.682
1111.66,-45.1596,71.4839
-0.848887,0.0377226,0.527227
1080.67,-394.283,46.5604
1294.98,-83.2129,369.368
1135.17,306.768,84.1472
935.832,-9.91097,-214.14
88.8645,86.2841,0
88.4554,91.0358,0
478.534,486.502,0
496.89,508.898,0
1.11487,0,0
0.0020325,0,0
14,0,0
-49.8994,-142.288,840.366
0.344455,0.149336,-0.926849
282.005,-158.58,961.09
-52.8281,206.921,895.543
-381.803,-125.997,719.642
-46.9708,-491.497,785.189
1062.2,37.5711,1.2826
-0.992762,0.00587018,-0.119955
1060.46,-320.815,-1.9055
1019.15,31.0529,357.199
1064.49,407.253,0.416398
1104.68,32.7932,-350.58
90.5188,88.1578,0
87.0434,89.4045,0
498.566,504.454,0
514.815,520.457,0
1.06286,0,0
0.00154434,0,0
15,0,0
-186.608,-77.3704,976.812
0.233714,-0.461083,-0.856026
153.466,-84.0773,1073.27
-136.39,236.286,821.577
-526.682,-70.6635,880.351
-236.825,-391.027,1132.05
1208.22,180.219,-71.3838
-0.89743,-0.118138,0.425044
1262.59,-169.168,-53.6993
1353.28,211.723,243.641
1156.36,534.378,-82.4467
1060.66,143.942,-393.03
88.1135,90.5521,0
88.6775,89.9882,0
491.643,499.215,0
503.945,507.998,0
1.22368,0,0
0.00182287,0,0
16,0,0
4.25549,-151.233,1042.73
0.00845762,0.29308,-0.95605
342.467,-250.528,1015.28
107.231,171.882,1142.69
-333.956,-51.9382,1070.18
-98.7196,-474.348,942.767
1216.42,-20.1249,0.760525
-0.943139,0.0644742,-0.326086
1161.07,-359.754,93.7034
1111.08,86.9938,326.629
1272.15,317.254,-93.7132
1321.39,-124.994,-323.577
90.6922,89.9978,0
90.6156,90.0744,0
500.845,504.914,0
505.62,506.297,0
1.21659,0,0
0.00176837,0,0
17,0,0
-31.6428,-159.197,1215.94
0.22307,-0.0798969,-0.971523
313.001,-152.166,1294.49
-32.1976,193.156,1186.83
-376.287,-166.229,1137.38
-31.088,-511.55,1245.04
1388.78,17.5312,7.87017
-0.968557,-0.161035,0.189647
1446.01,-333.183,2.36142
1455.57,18.1513,349.498
1331.15,369.696,12.5684
1322.39,15.4604,-332.947
88.7629,88.4775,0
88.3814,88.859,0
493.995,494.914,0
499.265,502.579,0
1.38891,0,0
0.00207372,0,0
18,0,0
49.4505,-111.751,908.861
0.115599,0.213441,-0.970093
400.223,-103.838,952.401
32.4806,233.564,982.815
-301.322,-119.664,865.321
66.4205,-457.066,834.906
1082.98,-70.1986,-35.3426
-0.993543,-0.0721676,-0.0875476
1109.56,-420.518,-48.2281
1053.4,-92.2734,318.467
1055.3,293.724,-21.2696
1113.64,-61.7264,-390.34
90.4532,90.231,0
92.5298,88.1544,0
495.342,495.771,0
514.216,515.714,0
1.08582,0,0
0.00157315,0,0
19,0,0
128.925,-171.854,1106.22
0.0788646,0.334995,-0.938914
481.309,-174.655,1134.82
121.975,161.259,1224.49
-223.459,-169.052,1077.63
135.875,-504.967,987.957
1334.28,-148.574,27.1467
-0.968968,0.147993,-0.197985
1285.14,-497.805,6.6067
1261.03,-158.774,378.002
1385.52,200.959,37.6683
1405.43,-138.678,-313.69
88.3419,91.6624,0
90.0276,89.9767,0
489.084,496.017,0
503.446,510.618,0
1.3428,0,0
0.00195686,0,0
20,0,0
-107.821,-172.221,1126.91
0.370348,0.103747,-0.923081
220.572,-182.901,1257.46
-111.506,179.263,1164.94
-436.213,-161.54,996.357
-104.135,-523.704,1088.88
1362.09,99.1173,23.6491
-0.95729,-0.168564,-0.234908
1422.61,-240.135,20.4592
1280.45,78.1847,371.367
1299.1,453.704,25.893
1446.2,104.716,-323.122
89.0141,89.3069,0
91.685,86.636,0
487.367,494.644,0
510.602,515.016,0
1.3659,0,0
0.00204146,0,0
21,0,0
9.48847,-73.6282,791.363
0.040271,0.277225,-0.959961
362.145,-57.6174,810.78
-11.2645,265.69,888.483
-343.168,-89.6391,771.945
30.2414,-412.947,694.242
957.753,-28.0106,-74.5106
-0.972594,-0.0247017,-0.231193
969.4,-384.577,-85.4147
874.706,-50.1274,277.216
944.544,331.253,-57.3279
1042.36,-8.59094,-432.516
89.9162,87.9382,0
89.4059,88.4486,0
502.319,512.101,0
515.585,516.883,0
0.961055,0,0
0.00135805,0,0
22,0,0
